Date,ProductName,Category,SalesVolume,PricePerUnit
2014-07-03,Apple,Fruit,148,3.29
2014-07-03,Banana,Fruit,110,3.71
2014-07-03,Carrot,Vegetable,29,4.29
2014-07-03,Orange,Fruit,116,2.3
2014-07-03,Tomato,Vegetable,132,2.15
2014-07-04,Apple,Fruit,29,2.96
2014-07-04,Banana,Fruit,68,1.63
2014-07-04,Carrot,Vegetable,131,4.44
2014-07-04,Orange,Fruit,35,3.81
2014-07-04,Tomato,Vegetable,60,3.61
2014-07-05,Apple,Fruit,107,4.75
2014-07-05,Banana,Fruit,86,2.36
2014-07-05,Carrot,Vegetable,39,4.09
2014-07-05,Orange,Fruit,67,1.81
2014-07-05,Tomato,Vegetable,40,1.16
2014-07-06,Apple,Fruit,37,3.26
2014-07-06,Banana,Fruit,135,2.5
2014-07-06,Carrot,Vegetable,124,1.37
2014-07-06,Orange,Fruit,46,3.65
2014-07-06,Tomato,Vegetable,72,1.17
2014-07-07,Apple,Fruit,25,1.69
2014-07-07,Banana,Fruit,65,3.62
2014-07-07,Carrot,Vegetable,67,2.93
2014-07-07,Orange,Fruit,125,3.45
2014-07-07,Tomato,Vegetable,103,1.54
2014-07-08,Apple,Fruit,147,2.83
2014-07-08,Banana,Fruit,69,4.8
2014-07-08,Carrot,Vegetable,25,1.6
2014-07-08,Orange,Fruit,119,2.72
2014-07-08,Tomato,Vegetable,117,4.9
2014-07-09,Apple,Fruit,51,4.13
2014-07-09,Banana,Fruit,119,4.58
2014-07-09,Carrot,Vegetable,123,4.39
2014-07-09,Orange,Fruit,84,1.75
2014-07-09,Tomato,Vegetable,148,1.8
2014-07-10,Apple,Fruit,133,3.75
2014-07-10,Banana,Fruit,71,4.36
2014-07-10,Carrot,Vegetable,37,4.4
2014-07-10,Orange,Fruit,109,2.08
2014-07-10,Tomato,Vegetable,95,2.21
2014-07-11,Apple,Fruit,98,2.34
2014-07-11,Banana,Fruit,109,3.53
2014-07-11,Carrot,Vegetable,91,2.35
2014-07-11,Orange,Fruit,82,3.29
2014-07-11,Tomato,Vegetable,80,1.69
2014-07-12,Apple,Fruit,36,1.5
2014-07-12,Banana,Fruit,106,3.66
2014-07-12,Carrot,Vegetable,46,3.07
2014-07-12,Orange,Fruit,126,1.18
2014-07-12,Tomato,Vegetable,20,4.62
2014-07-13,Apple,Fruit,54,1.31
2014-07-13,Banana,Fruit,82,1.27
2014-07-13,Carrot,Vegetable,130,1.06
2014-07-13,Orange,Fruit,139,3.25
2014-07-13,Tomato,Vegetable,145,4.04
2014-07-14,Apple,Fruit,47,4.37
2014-07-14,Banana,Fruit,101,4.88
2014-07-14,Carrot,Vegetable,30,3.38
2014-07-14,Orange,Fruit,23,1.18
2014-07-14,Tomato,Vegetable,67,1.01
2014-07-15,Apple,Fruit,56,1.56
2014-07-15,Banana,Fruit,129,4.57
2014-07-15,Carrot,Vegetable,120,2.61
2014-07-15,Orange,Fruit,92,1.55
2014-07-15,Tomato,Vegetable,118,4.71
2014-07-16,Apple,Fruit,44,3.78
2014-07-16,Banana,Fruit,61,1.44
2014-07-16,Carrot,Vegetable,64,1.53
2014-07-16,Orange,Fruit,52,2.18
2014-07-16,Tomato,Vegetable,35,1.17
2014-07-17,Apple,Fruit,90,4.37
2014-07-17,Banana,Fruit,67,1.73
2014-07-17,Carrot,Vegetable,100,3.58
2014-07-17,Orange,Fruit,60,4.47
2014-07-17,Tomato,Vegetable,120,2.82
2014-07-18,Apple,Fruit,132,1.13
2014-07-18,Banana,Fruit,72,2.88
2014-07-18,Carrot,Vegetable,41,3.08
2014-07-18,Orange,Fruit,110,4.54
2014-07-18,Tomato,Vegetable,31,3.28
2014-07-19,Apple,Fruit,121,2.71
2014-07-19,Banana,Fruit,97,2.86
2014-07-19,Carrot,Vegetable,141,4.28
2014-07-19,Orange,Fruit,111,3.96
2014-07-19,Tomato,Vegetable,22,3.75
2014-07-20,Apple,Fruit,43,2.52
2014-07-20,Banana,Fruit,124,4.46
2014-07-20,Carrot,Vegetable,113,2.06
2014-07-20,Orange,Fruit,100,2.38
2014-07-20,Tomato,Vegetable,47,2.87
2014-07-21,Apple,Fruit,121,2.56
2014-07-21,Banana,Fruit,112,4.68
2014-07-21,Carrot,Vegetable,113,2.53
2014-07-21,Orange,Fruit,109,2.66
2014-07-21,Tomato,Vegetable,66,2.3
2014-07-22,Apple,Fruit,144,2.51
2014-07-22,Banana,Fruit,148,2.49
2014-07-22,Carrot,Vegetable,51,3.29
2014-07-22,Orange,Fruit,92,2.06
2014-07-22,Tomato,Vegetable,31,1.7
2014-07-23,Apple,Fruit,123,1.36
2014-07-23,Banana,Fruit,62,3.95
2014-07-23,Carrot,Vegetable,89,3.5
2014-07-23,Orange,Fruit,58,1.73
2014-07-23,Tomato,Vegetable,95,4.85
2014-07-24,Apple,Fruit,57,4.88
2014-07-24,Banana,Fruit,108,4.05
2014-07-24,Carrot,Vegetable,116,3.87
2014-07-24,Orange,Fruit,130,4.19
2014-07-24,Tomato,Vegetable,84,1.84
2014-07-25,Apple,Fruit,25,2.23
2014-07-25,Banana,Fruit,88,3.29
2014-07-25,Carrot,Vegetable,48,1.85
2014-07-25,Orange,Fruit,66,1.78
2014-07-25,Tomato,Vegetable,139,2.99
2014-07-26,Apple,Fruit,30,4.46
2014-07-26,Banana,Fruit,84,4.97
2014-07-26,Carrot,Vegetable,127,4.54
2014-07-26,Orange,Fruit,99,1.54
2014-07-26,Tomato,Vegetable,107,3.87
2014-07-27,Apple,Fruit,103,4.46
2014-07-27,Banana,Fruit,128,4.82
2014-07-27,Carrot,Vegetable,140,1.67
2014-07-27,Orange,Fruit,97,3.06
2014-07-27,Tomato,Vegetable,132,1.68
2014-07-28,Apple,Fruit,135,3.69
2014-07-28,Banana,Fruit,119,2.78
2014-07-28,Carrot,Vegetable,22,1.52
2014-07-28,Orange,Fruit,24,2.93
2014-07-28,Tomato,Vegetable,74,4.88
2014-07-29,Apple,Fruit,61,3.45
2014-07-29,Banana,Fruit,63,4.39
2014-07-29,Carrot,Vegetable,33,1.7
2014-07-29,Orange,Fruit,24,4.32
2014-07-29,Tomato,Vegetable,91,3.55
2014-07-30,Apple,Fruit,149,2.17
2014-07-30,Banana,Fruit,117,2.98
2014-07-30,Carrot,Vegetable,66,2.89
2014-07-30,Orange,Fruit,133,3.92
2014-07-30,Tomato,Vegetable,43,4.55
2014-07-31,Apple,Fruit,51,2.16
2014-07-31,Banana,Fruit,88,3.93
2014-07-31,Carrot,Vegetable,109,3.81
2014-07-31,Orange,Fruit,114,4.46
2014-07-31,Tomato,Vegetable,100,1.3
2014-08-01,Apple,Fruit,43,3.99
2014-08-01,Banana,Fruit,83,1.58
2014-08-01,Carrot,Vegetable,127,4.7
2014-08-01,Orange,Fruit,105,1.56
2014-08-01,Tomato,Vegetable,148,1.47
2014-08-02,Apple,Fruit,105,2.38
2014-08-02,Banana,Fruit,102,2.35
2014-08-02,Carrot,Vegetable,77,2.36
2014-08-02,Orange,Fruit,60,1.83
2014-08-02,Tomato,Vegetable,118,3.94
2014-08-03,Apple,Fruit,31,2.75
2014-08-03,Banana,Fruit,94,1.84
2014-08-03,Carrot,Vegetable,130,4.09
2014-08-03,Orange,Fruit,57,3.62
2014-08-03,Tomato,Vegetable,129,4.89
2014-08-04,Apple,Fruit,40,4.47
2014-08-04,Banana,Fruit,31,2.46
2014-08-04,Carrot,Vegetable,139,2.02
2014-08-04,Orange,Fruit,20,3.96
2014-08-04,Tomato,Vegetable,37,3.88
2014-08-05,Apple,Fruit,104,4.96
2014-08-05,Banana,Fruit,93,3.58
2014-08-05,Carrot,Vegetable,102,2.76
2014-08-05,Orange,Fruit,128,2.16
2014-08-05,Tomato,Vegetable,146,2.1
2014-08-06,Apple,Fruit,75,2.54
2014-08-06,Banana,Fruit,128,3.95
2014-08-06,Carrot,Vegetable,140,2.24
2014-08-06,Orange,Fruit,114,1.33
2014-08-06,Tomato,Vegetable,32,3.08
2014-08-07,Apple,Fruit,95,4.6
2014-08-07,Banana,Fruit,138,3.13
2014-08-07,Carrot,Vegetable,131,3.33
2014-08-07,Orange,Fruit,41,3.77
2014-08-07,Tomato,Vegetable,55,4.42
2014-08-08,Apple,Fruit,99,1.03
2014-08-08,Banana,Fruit,90,3.99
2014-08-08,Carrot,Vegetable,33,1.22
2014-08-08,Orange,Fruit,104,1.03
2014-08-08,Tomato,Vegetable,22,3.82
2014-08-09,Apple,Fruit,20,3.21
2014-08-09,Banana,Fruit,52,3.45
2014-08-09,Carrot,Vegetable,68,2.1
2014-08-09,Orange,Fruit,80,4.75
2014-08-09,Tomato,Vegetable,144,1.24
2014-08-10,Apple,Fruit,140,1.45
2014-08-10,Banana,Fruit,117,4.23
2014-08-10,Carrot,Vegetable,49,3.85
2014-08-10,Orange,Fruit,20,4.41
2014-08-10,Tomato,Vegetable,47,2.79
2014-08-11,Apple,Fruit,21,2.47
2014-08-11,Banana,Fruit,69,3.21
2014-08-11,Carrot,Vegetable,99,2.63
2014-08-11,Orange,Fruit,102,3.62
2014-08-11,Tomato,Vegetable,64,2.55
2014-08-12,Apple,Fruit,32,4.41
2014-08-12,Banana,Fruit,21,1.26
2014-08-12,Carrot,Vegetable,56,2.55
2014-08-12,Orange,Fruit,104,1.91
2014-08-12,Tomato,Vegetable,29,1.16
2014-08-13,Apple,Fruit,87,4.58
2014-08-13,Banana,Fruit,116,3.12
2014-08-13,Carrot,Vegetable,97,3.83
2014-08-13,Orange,Fruit,139,1.47
2014-08-13,Tomato,Vegetable,46,4.28
2014-08-14,Apple,Fruit,85,2.89
2014-08-14,Banana,Fruit,43,3.23
2014-08-14,Carrot,Vegetable,132,2.84
2014-08-14,Orange,Fruit,35,1.3
2014-08-14,Tomato,Vegetable,97,3.38
2014-08-15,Apple,Fruit,138,1.48
2014-08-15,Banana,Fruit,130,1.88
2014-08-15,Carrot,Vegetable,107,4.86
2014-08-15,Orange,Fruit,140,1.52
2014-08-15,Tomato,Vegetable,133,2.61
2014-08-16,Apple,Fruit,35,2.5
2014-08-16,Banana,Fruit,94,4.95
2014-08-16,Carrot,Vegetable,66,2.77
2014-08-16,Orange,Fruit,32,1.68
2014-08-16,Tomato,Vegetable,61,2.21
2014-08-17,Apple,Fruit,93,2.78
2014-08-17,Banana,Fruit,71,3.69
2014-08-17,Carrot,Vegetable,69,2.41
2014-08-17,Orange,Fruit,88,4.33
2014-08-17,Tomato,Vegetable,35,3.24
2014-08-18,Apple,Fruit,106,1.46
2014-08-18,Banana,Fruit,39,1.83
2014-08-18,Carrot,Vegetable,53,2.66
2014-08-18,Orange,Fruit,71,3.74
2014-08-18,Tomato,Vegetable,139,2.13
2014-08-19,Apple,Fruit,30,1.49
2014-08-19,Banana,Fruit,78,3.17
2014-08-19,Carrot,Vegetable,125,1.36
2014-08-19,Orange,Fruit,50,1.63
2014-08-19,Tomato,Vegetable,117,3.31
2014-08-20,Apple,Fruit,110,4.85
2014-08-20,Banana,Fruit,33,4.18
2014-08-20,Carrot,Vegetable,68,4.7
2014-08-20,Orange,Fruit,64,2.22
2014-08-20,Tomato,Vegetable,112,1.62
2014-08-21,Apple,Fruit,49,4.36
2014-08-21,Banana,Fruit,54,2.57
2014-08-21,Carrot,Vegetable,84,3.58
2014-08-21,Orange,Fruit,132,4.74
2014-08-21,Tomato,Vegetable,99,1.46
2014-08-22,Apple,Fruit,79,2.78
2014-08-22,Banana,Fruit,142,4.17
2014-08-22,Carrot,Vegetable,101,3.96
2014-08-22,Orange,Fruit,60,1.72
2014-08-22,Tomato,Vegetable,22,2.76
2014-08-23,Apple,Fruit,125,2.56
2014-08-23,Banana,Fruit,98,1.8
2014-08-23,Carrot,Vegetable,105,4.6
2014-08-23,Orange,Fruit,147,3.65
2014-08-23,Tomato,Vegetable,79,1.78
2014-08-24,Apple,Fruit,135,2.58
2014-08-24,Banana,Fruit,116,3.04
2014-08-24,Carrot,Vegetable,115,1.92
2014-08-24,Orange,Fruit,41,3.79
2014-08-24,Tomato,Vegetable,141,1.2
2014-08-25,Apple,Fruit,48,1.91
2014-08-25,Banana,Fruit,141,4.52
2014-08-25,Carrot,Vegetable,37,4.26
2014-08-25,Orange,Fruit,67,4.99
2014-08-25,Tomato,Vegetable,143,2.63
2014-08-26,Apple,Fruit,36,3.36
2014-08-26,Banana,Fruit,63,4.69
2014-08-26,Carrot,Vegetable,36,3.99
2014-08-26,Orange,Fruit,67,3.57
2014-08-26,Tomato,Vegetable,106,3.42
2014-08-27,Apple,Fruit,73,3.96
2014-08-27,Banana,Fruit,116,2.99
2014-08-27,Carrot,Vegetable,51,4.12
2014-08-27,Orange,Fruit,123,4.86
2014-08-27,Tomato,Vegetable,46,2.32
2014-08-28,Apple,Fruit,96,2.43
2014-08-28,Banana,Fruit,143,4.34
2014-08-28,Carrot,Vegetable,24,1.11
2014-08-28,Orange,Fruit,139,1.53
2014-08-28,Tomato,Vegetable,122,4.31
2014-08-29,Apple,Fruit,70,2.58
2014-08-29,Banana,Fruit,121,1.5
2014-08-29,Carrot,Vegetable,25,1.98
2014-08-29,Orange,Fruit,135,4.92
2014-08-29,Tomato,Vegetable,72,4.6
2014-08-30,Apple,Fruit,67,4.41
2014-08-30,Banana,Fruit,66,2.31
2014-08-30,Carrot,Vegetable,138,4.5
2014-08-30,Orange,Fruit,80,2.3
2014-08-30,Tomato,Vegetable,50,3.88
2014-08-31,Apple,Fruit,23,3.57
2014-08-31,Banana,Fruit,34,1.48
2014-08-31,Carrot,Vegetable,113,2.92
2014-08-31,Orange,Fruit,88,3.12
2014-08-31,Tomato,Vegetable,89,3.74
2014-09-01,Apple,Fruit,61,3.02
2014-09-01,Banana,Fruit,70,4.37
2014-09-01,Carrot,Vegetable,35,3.02
2014-09-01,Orange,Fruit,90,2.41
2014-09-01,Tomato,Vegetable,88,4.8
2014-09-02,Apple,Fruit,65,2.5
2014-09-02,Banana,Fruit,92,3.84
2014-09-02,Carrot,Vegetable,137,2.22
2014-09-02,Orange,Fruit,21,1.45
2014-09-02,Tomato,Vegetable,60,3.29
2014-09-03,Apple,Fruit,143,3.48
2014-09-03,Banana,Fruit,70,4.17
2014-09-03,Carrot,Vegetable,127,4.99
2014-09-03,Orange,Fruit,68,1.09
2014-09-03,Tomato,Vegetable,43,2.76
2014-09-04,Apple,Fruit,107,3.02
2014-09-04,Banana,Fruit,41,2.1
2014-09-04,Carrot,Vegetable,86,4.53
2014-09-04,Orange,Fruit,104,1.44
2014-09-04,Tomato,Vegetable,48,3.7
2014-09-05,Apple,Fruit,132,3.75
2014-09-05,Banana,Fruit,120,3.68
2014-09-05,Carrot,Vegetable,72,2.39
2014-09-05,Orange,Fruit,108,3.27
2014-09-05,Tomato,Vegetable,98,1.64
2014-09-06,Apple,Fruit,122,3.16
2014-09-06,Banana,Fruit,144,2.45
2014-09-06,Carrot,Vegetable,64,2.07
2014-09-06,Orange,Fruit,81,3.08
2014-09-06,Tomato,Vegetable,127,1.8
2014-09-07,Apple,Fruit,27,1.59
2014-09-07,Banana,Fruit,78,1.89
2014-09-07,Carrot,Vegetable,120,1.9
2014-09-07,Orange,Fruit,148,1.32
2014-09-07,Tomato,Vegetable,67,4.56
2014-09-08,Apple,Fruit,94,1.15
2014-09-08,Banana,Fruit,128,1.74
2014-09-08,Carrot,Vegetable,43,3.97
2014-09-08,Orange,Fruit,79,1.15
2014-09-08,Tomato,Vegetable,98,1.3
2014-09-09,Apple,Fruit,140,1.15
2014-09-09,Banana,Fruit,126,4.2
2014-09-09,Carrot,Vegetable,87,1.87
2014-09-09,Orange,Fruit,108,1.62
2014-09-09,Tomato,Vegetable,23,2.27
2014-09-10,Apple,Fruit,41,4.31
2014-09-10,Banana,Fruit,50,2.61
2014-09-10,Carrot,Vegetable,139,4.94
2014-09-10,Orange,Fruit,21,1.88
2014-09-10,Tomato,Vegetable,56,1.75
2014-09-11,Apple,Fruit,114,4.59
2014-09-11,Banana,Fruit,29,4.08
2014-09-11,Carrot,Vegetable,121,4.58
2014-09-11,Orange,Fruit,39,1.78
2014-09-11,Tomato,Vegetable,76,4.21
2014-09-12,Apple,Fruit,119,2.74
2014-09-12,Banana,Fruit,53,1.39
2014-09-12,Carrot,Vegetable,76,1.68
2014-09-12,Orange,Fruit,24,1.34
2014-09-12,Tomato,Vegetable,60,2.69
2014-09-13,Apple,Fruit,55,2.1
2014-09-13,Banana,Fruit,125,1.99
2014-09-13,Carrot,Vegetable,132,1.76
2014-09-13,Orange,Fruit,73,2.26
2014-09-13,Tomato,Vegetable,86,3.65
2014-09-14,Apple,Fruit,63,1.6
2014-09-14,Banana,Fruit,58,3.15
2014-09-14,Carrot,Vegetable,32,1.52
2014-09-14,Orange,Fruit,123,3.82
2014-09-14,Tomato,Vegetable,83,2.2
2014-09-15,Apple,Fruit,63,2.2
2014-09-15,Banana,Fruit,77,4.6
2014-09-15,Carrot,Vegetable,130,1.24
2014-09-15,Orange,Fruit,63,2.23
2014-09-15,Tomato,Vegetable,69,1.96
2014-09-16,Apple,Fruit,48,2.31
2014-09-16,Banana,Fruit,113,4.59
2014-09-16,Carrot,Vegetable,50,4.18
2014-09-16,Orange,Fruit,63,3.43
2014-09-16,Tomato,Vegetable,103,2.24
2014-09-17,Apple,Fruit,125,2.21
2014-09-17,Banana,Fruit,133,2.5
2014-09-17,Carrot,Vegetable,145,4.44
2014-09-17,Orange,Fruit,99,3.15
2014-09-17,Tomato,Vegetable,30,2.76
2014-09-18,Apple,Fruit,110,3.22
2014-09-18,Banana,Fruit,119,1.38
2014-09-18,Carrot,Vegetable,34,1.25
2014-09-18,Orange,Fruit,140,2.61
2014-09-18,Tomato,Vegetable,121,3.19
2014-09-19,Apple,Fruit,40,4.75
2014-09-19,Banana,Fruit,87,4.92
2014-09-19,Carrot,Vegetable,28,3.33
2014-09-19,Orange,Fruit,37,3.81
2014-09-19,Tomato,Vegetable,112,3.0
2014-09-20,Apple,Fruit,89,1.71
2014-09-20,Banana,Fruit,36,4.13
2014-09-20,Carrot,Vegetable,39,1.83
2014-09-20,Orange,Fruit,27,2.4
2014-09-20,Tomato,Vegetable,76,2.63
2014-09-21,Apple,Fruit,27,4.75
2014-09-21,Banana,Fruit,76,4.04
2014-09-21,Carrot,Vegetable,69,4.35
2014-09-21,Orange,Fruit,110,2.64
2014-09-21,Tomato,Vegetable,135,4.29
2014-09-22,Apple,Fruit,128,4.64
2014-09-22,Banana,Fruit,80,3.56
2014-09-22,Carrot,Vegetable,90,2.26
2014-09-22,Orange,Fruit,52,4.66
2014-09-22,Tomato,Vegetable,45,2.8
2014-09-23,Apple,Fruit,67,3.73
2014-09-23,Banana,Fruit,126,3.37
2014-09-23,Carrot,Vegetable,95,2.87
2014-09-23,Orange,Fruit,34,4.72
2014-09-23,Tomato,Vegetable,145,2.21
2014-09-24,Apple,Fruit,43,3.75
2014-09-24,Banana,Fruit,82,3.24
2014-09-24,Carrot,Vegetable,120,2.44
2014-09-24,Orange,Fruit,35,1.42
2014-09-24,Tomato,Vegetable,124,3.43
2014-09-25,Apple,Fruit,39,1.59
2014-09-25,Banana,Fruit,42,2.43
2014-09-25,Carrot,Vegetable,41,4.02
2014-09-25,Orange,Fruit,21,2.92
2014-09-25,Tomato,Vegetable,135,2.18
2014-09-26,Apple,Fruit,143,3.1
2014-09-26,Banana,Fruit,94,4.33
2014-09-26,Carrot,Vegetable,58,3.02
2014-09-26,Orange,Fruit,33,3.58
2014-09-26,Tomato,Vegetable,147,1.72
2014-09-27,Apple,Fruit,147,1.05
2014-09-27,Banana,Fruit,101,4.53
2014-09-27,Carrot,Vegetable,83,3.71
2014-09-27,Orange,Fruit,115,1.8
2014-09-27,Tomato,Vegetable,83,2.62
2014-09-28,Apple,Fruit,34,2.99
2014-09-28,Banana,Fruit,114,2.2
2014-09-28,Carrot,Vegetable,106,2.21
2014-09-28,Orange,Fruit,84,3.39
2014-09-28,Tomato,Vegetable,79,3.29
2014-09-29,Apple,Fruit,74,2.9
2014-09-29,Banana,Fruit,124,1.32
2014-09-29,Carrot,Vegetable,118,1.13
2014-09-29,Orange,Fruit,74,3.77
2014-09-29,Tomato,Vegetable,117,1.72
2014-09-30,Apple,Fruit,122,1.13
2014-09-30,Banana,Fruit,138,2.61
2014-09-30,Carrot,Vegetable,87,4.46
2014-09-30,Orange,Fruit,78,3.49
2014-09-30,Tomato,Vegetable,67,4.55
2014-10-01,Apple,Fruit,23,4.47
2014-10-01,Banana,Fruit,68,4.0
2014-10-01,Carrot,Vegetable,69,2.51
2014-10-01,Orange,Fruit,49,1.35
2014-10-01,Tomato,Vegetable,142,1.16
2014-10-02,Apple,Fruit,58,2.42
2014-10-02,Banana,Fruit,115,3.53
2014-10-02,Carrot,Vegetable,46,1.2
2014-10-02,Orange,Fruit,130,2.52
2014-10-02,Tomato,Vegetable,128,1.39
2014-10-03,Apple,Fruit,119,4.39
2014-10-03,Banana,Fruit,41,2.25
2014-10-03,Carrot,Vegetable,57,1.59
2014-10-03,Orange,Fruit,108,3.81
2014-10-03,Tomato,Vegetable,51,1.76
2014-10-04,Apple,Fruit,37,3.0
2014-10-04,Banana,Fruit,96,1.68
2014-10-04,Carrot,Vegetable,32,1.38
2014-10-04,Orange,Fruit,72,3.78
2014-10-04,Tomato,Vegetable,93,3.43
2014-10-05,Apple,Fruit,42,2.65
2014-10-05,Banana,Fruit,32,4.71
2014-10-05,Carrot,Vegetable,63,2.11
2014-10-05,Orange,Fruit,109,1.19
2014-10-05,Tomato,Vegetable,29,2.45
2014-10-06,Apple,Fruit,111,2.49
2014-10-06,Banana,Fruit,51,4.38
2014-10-06,Carrot,Vegetable,134,1.56
2014-10-06,Orange,Fruit,99,1.57
2014-10-06,Tomato,Vegetable,47,3.59
2014-10-07,Apple,Fruit,57,2.57
2014-10-07,Banana,Fruit,136,3.8
2014-10-07,Carrot,Vegetable,75,1.42
2014-10-07,Orange,Fruit,128,2.53
2014-10-07,Tomato,Vegetable,65,4.57
2014-10-08,Apple,Fruit,70,1.22
2014-10-08,Banana,Fruit,115,4.67
2014-10-08,Carrot,Vegetable,91,3.94
2014-10-08,Orange,Fruit,87,1.36
2014-10-08,Tomato,Vegetable,99,4.15
2014-10-09,Apple,Fruit,97,2.83
2014-10-09,Banana,Fruit,52,2.97
2014-10-09,Carrot,Vegetable,52,4.09
2014-10-09,Orange,Fruit,91,4.38
2014-10-09,Tomato,Vegetable,77,1.72
2014-10-10,Apple,Fruit,56,2.03
2014-10-10,Banana,Fruit,77,2.58
2014-10-10,Carrot,Vegetable,111,4.78
2014-10-10,Orange,Fruit,61,3.22
2014-10-10,Tomato,Vegetable,123,2.37
2014-10-11,Apple,Fruit,139,3.22
2014-10-11,Banana,Fruit,29,2.47
2014-10-11,Carrot,Vegetable,38,3.13
2014-10-11,Orange,Fruit,129,2.7
2014-10-11,Tomato,Vegetable,128,2.63
2014-10-12,Apple,Fruit,60,2.51
2014-10-12,Banana,Fruit,81,3.79
2014-10-12,Carrot,Vegetable,29,1.27
2014-10-12,Orange,Fruit,75,3.99
2014-10-12,Tomato,Vegetable,88,2.56
2014-10-13,Apple,Fruit,121,1.32
2014-10-13,Banana,Fruit,75,4.0
2014-10-13,Carrot,Vegetable,49,1.82
2014-10-13,Orange,Fruit,44,4.58
2014-10-13,Tomato,Vegetable,106,2.47
2014-10-14,Apple,Fruit,106,3.36
2014-10-14,Banana,Fruit,56,1.78
2014-10-14,Carrot,Vegetable,55,3.96
2014-10-14,Orange,Fruit,118,2.77
2014-10-14,Tomato,Vegetable,109,1.72
2014-10-15,Apple,Fruit,33,4.17
2014-10-15,Banana,Fruit,135,1.3
2014-10-15,Carrot,Vegetable,46,2.05
2014-10-15,Orange,Fruit,31,2.99
2014-10-15,Tomato,Vegetable,38,2.66
2014-10-16,Apple,Fruit,137,1.21
2014-10-16,Banana,Fruit,147,1.81
2014-10-16,Carrot,Vegetable,102,1.45
2014-10-16,Orange,Fruit,35,2.98
2014-10-16,Tomato,Vegetable,30,4.98
2014-10-17,Apple,Fruit,80,4.41
2014-10-17,Banana,Fruit,126,1.63
2014-10-17,Carrot,Vegetable,144,4.62
2014-10-17,Orange,Fruit,47,3.2
2014-10-17,Tomato,Vegetable,72,1.5
2014-10-18,Apple,Fruit,127,3.05
2014-10-18,Banana,Fruit,32,3.38
2014-10-18,Carrot,Vegetable,100,2.5
2014-10-18,Orange,Fruit,111,3.25
2014-10-18,Tomato,Vegetable,47,3.27
2014-10-19,Apple,Fruit,68,2.81
2014-10-19,Banana,Fruit,38,3.43
2014-10-19,Carrot,Vegetable,103,1.68
2014-10-19,Orange,Fruit,37,4.09
2014-10-19,Tomato,Vegetable,98,1.65
2014-10-20,Apple,Fruit,37,2.75
2014-10-20,Banana,Fruit,68,2.84
2014-10-20,Carrot,Vegetable,98,2.15
2014-10-20,Orange,Fruit,142,2.22
2014-10-20,Tomato,Vegetable,123,4.93
2014-10-21,Apple,Fruit,55,4.52
2014-10-21,Banana,Fruit,23,1.05
2014-10-21,Carrot,Vegetable,149,4.76
2014-10-21,Orange,Fruit,132,4.7
2014-10-21,Tomato,Vegetable,110,1.68
2014-10-22,Apple,Fruit,38,1.6
2014-10-22,Banana,Fruit,114,3.23
2014-10-22,Carrot,Vegetable,57,1.62
2014-10-22,Orange,Fruit,79,1.03
2014-10-22,Tomato,Vegetable,121,1.61
2014-10-23,Apple,Fruit,89,1.4
2014-10-23,Banana,Fruit,56,1.96
2014-10-23,Carrot,Vegetable,86,2.96
2014-10-23,Orange,Fruit,72,3.85
2014-10-23,Tomato,Vegetable,37,1.25
2014-10-24,Apple,Fruit,99,3.35
2014-10-24,Banana,Fruit,56,4.73
2014-10-24,Carrot,Vegetable,41,3.67
2014-10-24,Orange,Fruit,37,2.48
2014-10-24,Tomato,Vegetable,138,3.73
2014-10-25,Apple,Fruit,56,3.11
2014-10-25,Banana,Fruit,124,1.97
2014-10-25,Carrot,Vegetable,101,4.83
2014-10-25,Orange,Fruit,88,3.1
2014-10-25,Tomato,Vegetable,76,3.9
2014-10-26,Apple,Fruit,132,3.72
2014-10-26,Banana,Fruit,83,3.06
2014-10-26,Carrot,Vegetable,99,3.89
2014-10-26,Orange,Fruit,110,3.3
2014-10-26,Tomato,Vegetable,129,4.69
2014-10-27,Apple,Fruit,37,1.59
2014-10-27,Banana,Fruit,147,3.2
2014-10-27,Carrot,Vegetable,62,2.28
2014-10-27,Orange,Fruit,78,1.16
2014-10-27,Tomato,Vegetable,111,1.87
2014-10-28,Apple,Fruit,81,4.2
2014-10-28,Banana,Fruit,80,1.83
2014-10-28,Carrot,Vegetable,124,3.13
2014-10-28,Orange,Fruit,28,2.99
2014-10-28,Tomato,Vegetable,108,2.45
2014-10-29,Apple,Fruit,54,4.49
2014-10-29,Banana,Fruit,59,4.47
2014-10-29,Carrot,Vegetable,127,2.62
2014-10-29,Orange,Fruit,136,3.28
2014-10-29,Tomato,Vegetable,71,3.96
2014-10-30,Apple,Fruit,82,1.94
2014-10-30,Banana,Fruit,115,2.36
2014-10-30,Carrot,Vegetable,74,3.12
2014-10-30,Orange,Fruit,22,1.11
2014-10-30,Tomato,Vegetable,48,4.21
2014-10-31,Apple,Fruit,90,3.85
2014-10-31,Banana,Fruit,107,4.82
2014-10-31,Carrot,Vegetable,39,2.28
2014-10-31,Orange,Fruit,55,1.8
2014-10-31,Tomato,Vegetable,149,3.39
2014-11-01,Apple,Fruit,77,2.7
2014-11-01,Banana,Fruit,123,2.12
2014-11-01,Carrot,Vegetable,79,2.25
2014-11-01,Orange,Fruit,23,4.52
2014-11-01,Tomato,Vegetable,71,4.1
2014-11-02,Apple,Fruit,112,3.31
2014-11-02,Banana,Fruit,121,4.67
